Time (s),RMS Current (A),Peak Current (A),Min Current (A)
1.632923,0.065666,0.007852,-0.094251
1.632937,0.056827,0.058903,-0.094251
1.632952,0.050475,0.007852,-0.094251
1.632967,0.065666,0.007852,-0.094251
1.632982,0.053932,0.007852,-0.094251
1.632996,0.043199,-0.043199,-0.043199
1.633011,0.057180,-0.043199,-0.094251
1.633025,0.053932,0.007852,-0.094251
1.633039,0.075601,-0.043199,-0.145302
1.633054,0.073175,0.007852,-0.145302
1.633069,0.057180,-0.043199,-0.094251
1.633083,0.053932,0.007852,-0.094251
1.634440,0.038798,0.007852,-0.043199
1.634460,0.079982,0.007852,-0.145302
1.634475,0.050475,0.007852,-0.094251
1.634490,0.033829,0.007852,-0.043199
1.634505,0.043199,-0.043199,-0.043199
1.634520,0.070666,0.007852,-0.145302
1.634534,0.068359,-0.043199,-0.094251
1.634549,0.033829,0.007852,-0.043199
1.634564,0.038798,0.007852,-0.043199
1.634578,0.065051,0.109954,-0.043199
1.634593,0.117875,0.212056,-0.094251
1.634608,0.136622,0.161005,0.058903
1.634622,0.111583,0.161005,0.058903
1.634637,0.094882,0.161005,0.007852
1.634651,0.067172,0.109954,0.007852
1.634666,0.085315,0.161005,0.007852
1.634681,0.056115,0.109954,0.007852
1.634695,0.212341,0.467312,0.007852
1.634710,0.027262,0.058903,0.007852
1.634724,0.073175,0.007852,-0.145302
1.651786,0.046764,0.007852,-0.094251
1.651809,0.038276,0.058903,-0.043199
1.651825,0.038276,0.058903,-0.043199
1.651841,0.043199,-0.043199,-0.043199
1.651855,0.068359,-0.043199,-0.094251
1.651870,0.027990,0.007852,-0.043199
1.651885,0.027990,0.007852,-0.043199
1.651900,0.149247,0.314159,-0.094251
1.651916,0.027990,0.007852,-0.043199
1.651931,0.065666,0.007852,-0.094251
1.651946,0.027990,0.007852,-0.043199
1.651960,0.038798,0.007852,-0.043199
1.651975,0.053932,0.007852,-0.094251
1.651989,0.050475,0.007852,-0.094251
1.652004,0.038798,0.007852,-0.043199
1.652019,0.123037,-0.043199,-0.247404
1.652033,0.057180,-0.043199,-0.094251
1.652048,0.130009,-0.043199,-0.196353
1.652062,0.261660,-0.094251,-0.502660
1.652077,0.120235,-0.043199,-0.196353
1.653438,0.144054,-0.043199,-0.196353
1.653459,0.135299,-0.043199,-0.196353
1.653475,0.115819,-0.043199,-0.145302
1.653491,0.104729,-0.043199,-0.145302
1.653506,0.077951,-0.043199,-0.094251
1.653521,0.077951,-0.043199,-0.094251
1.653536,0.128614,-0.043199,-0.247404
1.653551,0.127361,-0.094251,-0.145302
1.653566,0.062858,0.007852,-0.094251
1.653580,0.057180,-0.043199,-0.094251
1.653595,0.092316,-0.043199,-0.145302
1.653610,0.077951,-0.043199,-0.094251
1.653624,0.077951,-0.043199,-0.094251
1.653639,0.092098,0.007852,-0.196353
1.653654,0.062858,0.007852,-0.094251
1.653668,0.038798,0.007852,-0.043199
1.653683,0.059582,0.109954,-0.043199
1.653697,0.038798,0.007852,-0.043199
1.653712,0.038798,0.007852,-0.043199
1.653726,0.068359,-0.043199,-0.094251
1.655080,0.043199,-0.043199,-0.043199
1.655099,0.027990,0.007852,-0.043199
1.655115,0.043199,-0.043199,-0.043199
1.655130,0.038798,0.007852,-0.043199
1.655145,0.075067,0.109954,-0.094251
1.655159,0.057180,-0.043199,-0.094251
1.655174,0.070666,0.007852,-0.145302
1.655189,0.053932,0.007852,-0.094251
1.655204,0.137649,0.007852,-0.298455
1.655219,0.065051,0.109954,-0.043199
1.655233,0.095937,0.007852,-0.145302
1.655248,0.053932,0.007852,-0.094251
1.655262,0.057180,-0.043199,-0.094251
1.655277,0.069806,0.109954,0.007852
1.655292,0.131538,0.212056,0.007852
1.655306,0.140385,0.212056,0.058903
1.655321,0.056472,0.109954,-0.043199
1.655345,0.121887,0.161005,0.109954
1.655361,0.067172,0.109954,0.007852
1.655376,0.072067,0.109954,0.058903
1.656723,0.072623,0.109954,-0.094251
1.656741,0.033229,0.058903,-0.043199
1.656757,0.045895,0.058903,0.007852
1.656772,0.042731,0.058903,-0.043199
1.656787,0.070666,0.007852,-0.145302
1.656802,0.046764,0.007852,-0.094251
1.656816,0.059919,0.058903,-0.094251
1.656831,0.038798,0.007852,-0.043199
1.656846,0.070666,0.007852,-0.145302
1.656861,0.043199,-0.043199,-0.043199
1.656876,0.107373,0.212056,-0.094251
1.656890,0.116679,0.212056,-0.145302
1.656905,0.038798,0.007852,-0.043199
1.656920,0.081962,0.109954,-0.094251
1.656934,0.038798,0.007852,-0.043199
1.656949,0.038276,0.058903,-0.043199
1.656963,0.068359,-0.043199,-0.094251
1.656978,0.050475,0.007852,-0.094251
1.656992,0.043199,-0.043199,-0.043199
1.657007,0.059582,0.109954,-0.043199
1.672666,0.065666,0.007852,-0.094251
1.672692,0.115819,-0.043199,-0.145302
1.672708,0.124495,0.007852,-0.196353
1.672723,0.106438,-0.094251,-0.145302
1.672738,0.147628,-0.094251,-0.247404
1.672753,0.114074,0.109954,-0.145302
1.672768,0.084373,-0.043199,-0.145302
1.672783,0.115819,-0.043199,-0.196353
1.672798,0.068359,-0.043199,-0.094251
1.672813,0.086486,-0.043199,-0.094251
1.672828,0.086486,-0.043199,-0.094251
1.672842,0.050475,0.007852,-0.094251
1.672857,0.065666,0.007852,-0.094251
1.672872,0.057180,-0.043199,-0.094251
1.672886,0.084373,-0.043199,-0.145302
1.672901,0.205628,-0.043199,-0.451608
1.672915,0.033829,0.007852,-0.043199
1.672929,0.038798,0.007852,-0.043199
1.672944,0.050475,0.007852,-0.094251
1.672958,0.046764,0.058903,-0.043199
1.674366,0.043199,-0.043199,-0.043199
1.674387,0.050475,0.007852,-0.094251
1.674403,0.057180,-0.043199,-0.094251
1.674419,0.053932,0.007852,-0.094251
1.674437,0.175544,0.007852,-0.298455
1.674452,0.070666,0.007852,-0.145302
1.674467,0.043199,-0.043199,-0.043199
1.674483,0.043199,-0.043199,-0.043199
1.674497,0.082207,0.007852,-0.145302
1.674512,0.033829,0.007852,-0.043199
1.674527,0.038798,0.007852,-0.043199
1.674541,0.053932,0.007852,-0.094251
1.674556,0.095937,-0.043199,-0.196353
1.674570,0.070666,0.058903,-0.094251
1.674585,0.033829,0.007852,-0.043199
1.674599,0.075601,-0.043199,-0.145302
1.674613,0.043199,-0.043199,-0.043199
1.674628,0.143073,0.263107,-0.043199
1.674642,0.120731,0.161005,-0.094251
1.674656,0.136622,0.212056,0.109954
1.676022,0.078969,0.109954,0.007852
1.676042,0.132752,0.161005,0.109954
1.676057,0.122381,0.161005,-0.196353
1.676072,0.069806,0.109954,-0.043199
1.676087,0.145436,0.314159,0.007852
1.676101,0.072623,0.109954,-0.094251
1.676116,0.113897,0.058903,-0.247404
1.676131,0.077173,0.161005,-0.043199
1.676147,0.046764,0.007852,-0.094251
1.676161,0.038276,0.058903,-0.043199
1.676175,0.038798,0.007852,-0.043199
1.676190,0.043199,-0.043199,-0.043199
1.676205,0.038798,0.007852,-0.043199
1.676220,0.053932,0.007852,-0.094251
1.676234,0.053932,0.007852,-0.094251
1.676249,0.053932,0.007852,-0.094251
1.676263,0.043199,-0.043199,-0.043199
1.676278,0.095727,0.058903,-0.196353
1.676292,0.053932,0.007852,-0.094251
1.676307,0.033829,0.007852,-0.043199
1.693323,0.053932,0.007852,-0.094251
1.693348,0.057180,-0.043199,-0.094251
1.693363,0.043199,-0.043199,-0.043199
1.693378,0.043199,-0.043199,-0.043199
1.693393,0.050475,0.007852,-0.094251
1.693408,0.135299,-0.043199,-0.196353
1.693474,0.220496,-0.043199,-0.400557
1.693491,0.125936,-0.043199,-0.196353
1.693507,0.127361,-0.094251,-0.145302
1.693522,0.166518,-0.043199,-0.196353
1.693537,0.118725,0.007852,-0.196353
1.693552,0.159005,-0.043199,-0.196353
1.693566,0.124495,0.007852,-0.196353
1.693580,0.167599,-0.145302,-0.196353
1.693595,0.117195,0.058903,-0.145302
1.693609,0.125936,-0.043199,-0.196353
1.693623,0.090340,0.007852,-0.145302
1.693638,0.099628,-0.043199,-0.145302
1.693652,0.077951,-0.043199,-0.094251
1.693667,0.057180,-0.043199,-0.094251
1.695068,0.050475,0.007852,-0.094251
1.695089,0.145574,0.314159,-0.043199
1.695105,0.038798,0.007852,-0.043199
1.695120,0.043199,-0.043199,-0.043199
1.695134,0.053932,0.007852,-0.094251
1.695149,0.065666,0.007852,-0.094251
1.695164,0.050475,0.007852,-0.094251
1.695178,0.043199,-0.043199,-0.043199
1.695193,0.046764,0.058903,-0.043199
1.695208,0.081962,0.109954,-0.094251
1.695223,0.043199,-0.043199,-0.043199
1.695237,0.068359,-0.043199,-0.094251
1.695252,0.042731,0.058903,-0.043199
1.695266,0.053558,0.058903,-0.094251
1.695281,0.059919,0.058903,-0.094251
1.695295,0.043199,-0.043199,-0.043199
1.695310,0.070666,0.007852,-0.145302
1.695324,0.027990,0.007852,-0.043199
1.695349,0.062858,0.007852,-0.094251
1.695365,0.057180,-0.043199,-0.094251
1.696719,0.053932,0.007852,-0.094251
1.696738,0.033829,0.007852,-0.043199
1.696753,0.116679,0.161005,-0.145302
1.696768,0.111583,0.161005,0.007852
1.696783,0.027262,0.058903,0.007852
1.696798,0.081222,0.109954,-0.043199
1.696813,0.067172,0.109954,0.007852
1.696827,0.061891,0.109954,0.007852
1.696842,0.075334,0.058903,-0.145302
1.696857,0.038276,0.058903,-0.043199
1.696872,0.042258,0.058903,-0.043199
1.696886,0.033829,0.007852,-0.043199
1.696900,0.007852,0.007852,0.007852
1.696914,0.084373,-0.043199,-0.145302
1.696929,0.046764,0.058903,-0.043199
1.696944,0.046764,0.058903,-0.043199
1.696958,0.033829,0.007852,-0.043199
1.696972,0.043199,-0.043199,-0.043199
1.696987,0.038798,0.007852,-0.043199
1.697001,0.043199,-0.043199,-0.043199
1.714037,0.057180,-0.043199,-0.094251
1.714058,0.043199,-0.043199,-0.043199
1.714073,0.043199,-0.043199,-0.043199
1.714088,0.056827,0.058903,-0.094251
1.714103,0.106059,0.109954,-0.196353
1.714118,0.147492,0.007852,-0.298455
1.714133,0.053932,0.007852,-0.094251
1.714148,0.057180,-0.043199,-0.094251
1.714162,0.033829,0.007852,-0.043199
1.714177,0.090340,0.007852,-0.145302
1.714192,0.148846,-0.094251,-0.196353
1.714207,0.140389,-0.094251,-0.196353
1.714222,0.120235,0.007852,-0.145302
1.714237,0.135299,-0.043199,-0.196353
1.714251,0.092316,-0.043199,-0.145302
1.714266,0.115819,-0.043199,-0.196353
1.714280,0.102796,0.109954,-0.145302
1.714294,0.131390,-0.094251,-0.196353
1.714309,0.094251,-0.094251,-0.094251
1.714323,0.097799,0.007852,-0.145302
1.715651,0.082207,0.007852,-0.145302
1.715672,0.073175,0.007852,-0.094251
1.715688,0.057180,-0.043199,-0.094251
1.715704,0.101224,0.007852,-0.196353
1.715719,0.065666,0.007852,-0.094251
1.715733,0.104729,-0.043199,-0.145302
1.715748,0.038798,0.007852,-0.043199
1.715763,0.053932,0.007852,-0.094251
1.715778,0.038798,0.007852,-0.043199
1.715792,0.056827,0.058903,-0.094251
1.715807,0.187152,-0.043199,-0.298455
1.715821,0.043199,-0.043199,-0.043199
1.715836,0.043199,-0.043199,-0.043199
1.715851,0.075601,0.007852,-0.094251
1.715865,0.053932,0.007852,-0.094251
1.715879,0.065666,0.007852,-0.094251
1.715894,0.027990,0.007852,-0.043199
1.715909,0.046764,0.007852,-0.094251
1.715924,0.043199,-0.043199,-0.043199
1.715938,0.050475,0.007852,-0.094251
1.717296,0.038798,0.007852,-0.043199
1.717316,0.038798,0.007852,-0.043199
1.717331,0.075601,-0.043199,-0.145302
1.717346,0.073175,0.007852,-0.145302
1.717361,0.038798,0.007852,-0.043199
1.717376,0.083655,0.161005,-0.043199
1.717390,0.087404,0.161005,0.007852
1.717405,0.130159,0.212056,0.058903
1.717420,0.076912,0.161005,0.007852
1.717434,0.114772,0.212056,-0.043199
1.717448,0.085315,0.109954,0.007852
1.717463,0.067172,0.109954,0.007852
1.717477,0.056115,0.058903,-0.043199
1.717492,0.100426,0.212056,-0.043199
1.717507,0.091440,0.161005,-0.094251
1.717522,0.033229,0.058903,-0.043199
1.717536,0.046764,0.007852,-0.094251
1.717551,0.027990,0.007852,-0.043199
1.717565,0.033829,0.007852,-0.043199
1.717579,0.050475,0.007852,-0.094251
1.719112,0.068359,-0.043199,-0.094251
1.719132,0.127203,0.007852,-0.247404
1.719148,0.053558,0.058903,-0.094251
1.719163,0.038798,0.007852,-0.043199
1.719177,0.038798,0.007852,-0.043199
1.719192,0.053932,0.007852,-0.094251
1.719206,0.038798,0.007852,-0.043199
1.719221,0.057180,-0.043199,-0.094251
1.719235,0.057180,-0.043199,-0.094251
1.719250,0.050475,0.007852,-0.094251
1.719265,0.050475,0.007852,-0.094251
1.719279,0.033829,0.007852,-0.043199
1.719293,0.053932,0.007852,-0.094251
1.719308,0.133356,0.263107,-0.094251
1.719323,0.140389,-0.094251,-0.196353
1.719347,0.146263,0.109954,-0.196353
1.719363,0.121727,-0.043199,-0.145302
1.719377,0.174628,-0.043199,-0.298455
1.719392,0.084373,-0.043199,-0.145302
1.719406,0.127361,-0.094251,-0.145302
1.734759,0.101224,0.007852,-0.196353
1.734782,0.167358,0.109954,-0.298455
1.734797,0.095937,0.007852,-0.145302
1.734813,0.065666,0.007852,-0.094251
1.734828,0.133958,-0.043199,-0.247404
1.734843,0.059919,0.058903,-0.094251
1.734858,0.118725,0.007852,-0.196353
1.734873,0.132605,-0.043199,-0.247404
1.734888,0.112660,0.007852,-0.196353
1.734902,0.062858,0.007852,-0.094251
1.734917,0.057180,-0.043199,-0.094251
1.734931,0.038798,0.007852,-0.043199
1.734946,0.043199,-0.043199,-0.043199
1.734960,0.068064,0.007852,-0.145302
1.734975,0.059582,0.109954,-0.043199
1.734990,0.046764,0.058903,-0.043199
1.735004,0.033829,0.007852,-0.043199
1.735018,0.057180,-0.043199,-0.094251
1.735034,0.038798,0.007852,-0.043199
1.735048,0.038798,0.007852,-0.043199
1.736409,0.141385,0.007852,-0.298455
1.736430,0.102991,-0.043199,-0.196353
1.736446,0.082207,0.007852,-0.145302
1.736461,0.038798,0.007852,-0.043199
1.736476,0.057180,-0.043199,-0.094251
1.736491,0.053932,0.007852,-0.094251
1.736506,0.102991,-0.043199,-0.196353
1.736520,0.038798,0.007852,-0.043199
1.736535,0.053932,0.007852,-0.094251
1.736549,0.062215,0.109954,-0.043199
1.736564,0.098613,0.109954,-0.094251
1.736579,0.155559,0.212056,0.109954
1.736593,0.098817,0.109954,-0.145302
1.736608,0.117704,0.161005,-0.043199
1.736622,0.052801,0.058903,0.007852
1.736636,0.058903,0.058903,0.058903
1.736651,0.113366,0.212056,-0.094251
1.736665,0.093177,0.161005,-0.043199
1.736680,0.038276,0.058903,-0.043199
1.736694,0.027990,0.007852,-0.043199
1.738050,0.042258,0.058903,-0.043199
1.738075,0.056472,0.109954,-0.043199
1.738091,0.053932,0.007852,-0.094251
1.738106,0.038798,0.007852,-0.043199
1.738127,0.033829,0.007852,-0.043199
1.738144,0.084373,-0.043199,-0.145302
1.738159,0.084373,-0.043199,-0.145302
1.738174,0.038798,0.007852,-0.043199
1.738190,0.038798,0.007852,-0.043199
1.738205,0.148711,0.007852,-0.247404
1.738220,0.084373,-0.043199,-0.145302
1.738236,0.053932,0.007852,-0.094251
1.738251,0.050475,0.007852,-0.094251
1.738266,0.079982,0.007852,-0.145302
1.738281,0.065666,0.007852,-0.094251
1.738296,0.137649,0.007852,-0.298455
1.738311,0.053932,0.007852,-0.094251
1.738326,0.077693,0.007852,-0.145302
1.738341,0.127361,-0.094251,-0.145302
1.738355,0.163358,-0.094251,-0.247404
1.755590,0.136626,-0.094251,-0.145302
1.755616,0.152307,-0.094251,-0.196353
1.755631,0.092316,-0.043199,-0.145302
1.755646,0.136626,-0.094251,-0.145302
1.755662,0.092316,-0.043199,-0.145302
1.755676,0.102991,0.007852,-0.145302
1.755693,0.224371,-0.094251,-0.451608
1.755708,0.144886,0.212056,-0.145302
1.755723,0.102991,0.007852,-0.145302
1.755738,0.059919,0.058903,-0.094251
1.755753,0.065666,0.007852,-0.094251
1.755767,0.059919,0.058903,-0.094251
1.755782,0.097387,0.161005,-0.094251
1.755796,0.027990,0.007852,-0.043199
1.755811,0.046764,0.007852,-0.094251
1.755826,0.057180,-0.043199,-0.094251
1.755840,0.038798,0.007852,-0.043199
1.755854,0.033829,0.007852,-0.043199
1.755868,0.043199,-0.043199,-0.043199
1.755883,0.043199,-0.043199,-0.043199
1.757311,0.043199,-0.043199,-0.043199
1.757332,0.043199,-0.043199,-0.043199
1.757347,0.050475,0.007852,-0.094251
1.757362,0.043199,-0.043199,-0.043199
1.757376,0.057180,-0.043199,-0.094251
1.757391,0.033829,0.007852,-0.043199
1.757406,0.053932,0.007852,-0.094251
1.757420,0.043199,-0.043199,-0.043199
1.757435,0.038798,0.007852,-0.043199
1.757450,0.038798,0.007852,-0.043199
1.757464,0.056472,0.109954,-0.043199
1.757479,0.057180,-0.043199,-0.094251
1.757493,0.038276,0.058903,-0.043199
1.757508,0.152567,0.314159,-0.043199
1.757522,0.113544,0.161005,-0.145302
1.757536,0.141665,0.212056,0.007852
1.757551,0.083173,0.109954,0.058903
1.757565,0.218574,0.365210,0.109954
1.757579,0.072067,0.109954,0.058903
1.757593,0.098409,0.109954,0.007852
1.758944,0.098409,0.161005,0.058903
1.758962,0.042258,0.058903,-0.043199
1.758977,0.167715,0.365210,-0.043199
1.758992,0.027990,0.007852,-0.043199
1.759007,0.042731,0.058903,-0.043199
1.759021,0.086019,0.109954,-0.145302
1.759036,0.062858,0.007852,-0.094251
1.759050,0.100626,0.212056,-0.043199
1.759065,0.033829,0.007852,-0.043199
1.759079,0.050475,0.007852,-0.094251
1.759094,0.075601,-0.043199,-0.145302
1.759108,0.065666,0.007852,-0.094251
1.759123,0.033829,0.007852,-0.043199
1.759137,0.038798,0.007852,-0.043199
1.759152,0.065666,0.007852,-0.094251
1.759166,0.093823,0.058903,-0.196353
1.759180,0.053932,0.007852,-0.094251
1.759195,0.033829,0.007852,-0.043199
1.759209,0.038798,0.007852,-0.043199
1.759223,0.057180,-0.043199,-0.094251
1.776175,0.057180,-0.043199,-0.094251
1.776197,0.131237,0.007852,-0.247404
1.776212,0.127361,-0.094251,-0.145302
1.776228,0.140389,-0.094251,-0.196353
1.776242,0.136626,-0.094251,-0.145302
1.776257,0.173707,-0.094251,-0.247404
1.776271,0.097799,0.007852,-0.145302
1.776286,0.155692,-0.094251,-0.247404
1.776301,0.079730,0.109954,-0.094251
1.776315,0.140389,-0.094251,-0.196353
1.776330,0.053932,0.007852,-0.094251
1.776345,0.106438,-0.094251,-0.145302
1.776361,0.077951,-0.043199,-0.094251
1.776375,0.155563,0.007852,-0.298455
1.776390,0.086486,-0.043199,-0.094251
1.776404,0.084373,-0.043199,-0.145302
1.776419,0.046764,0.058903,-0.043199
1.776433,0.164214,0.007852,-0.349506
1.776447,0.042731,0.058903,-0.043199
1.776462,0.094037,0.007852,-0.196353
1.777826,0.053932,0.007852,-0.094251
1.777846,0.065666,0.007852,-0.094251
1.777862,0.038798,0.007852,-0.043199
1.777877,0.038798,0.007852,-0.043199
1.777892,0.068359,-0.043199,-0.094251
1.777906,0.053932,0.007852,-0.094251
1.777921,0.033829,0.007852,-0.043199
1.777936,0.053932,0.007852,-0.094251
1.777950,0.043199,-0.043199,-0.043199
1.777965,0.043199,-0.043199,-0.043199
1.777979,0.065666,0.007852,-0.094251
1.777994,0.042731,0.058903,-0.043199
1.778008,0.053932,0.007852,-0.094251
1.778023,0.057180,-0.043199,-0.094251
1.778037,0.099425,0.007852,-0.196353
1.778051,0.043199,-0.043199,-0.043199
1.778066,0.081716,0.161005,-0.043199
1.778080,0.125295,0.161005,-0.196353
1.778095,0.091220,0.161005,0.007852
1.778109,0.140385,0.212056,0.058903
1.779459,0.045895,0.058903,0.007852
1.779477,0.106810,0.161005,0.058903
1.779493,0.072067,0.109954,0.058903
1.779508,0.098409,0.161005,0.058903
1.779522,0.052801,0.058903,0.007852
1.779536,0.046764,0.007852,-0.094251
1.779551,0.037747,0.058903,0.007852
1.779565,0.038276,0.058903,-0.043199
1.779580,0.065051,0.109954,-0.043199
1.779594,0.098817,0.212056,-0.043199
1.779609,0.082207,0.007852,-0.145302
1.779623,0.038798,0.007852,-0.043199
1.779638,0.043199,-0.043199,-0.043199
1.779653,0.033829,0.007852,-0.043199
1.779667,0.033229,0.058903,-0.043199
1.779682,0.053932,0.007852,-0.094251
1.779696,0.038798,0.007852,-0.043199
1.779710,0.062537,0.109954,-0.043199
1.779725,0.033829,0.007852,-0.043199
1.779739,0.050475,0.007852,-0.094251
1.781083,0.065666,0.007852,-0.094251
1.781102,0.065666,0.007852,-0.094251
1.781118,0.033829,0.007852,-0.043199
1.781133,0.043199,-0.043199,-0.043199
1.781147,0.043199,-0.043199,-0.043199
1.781162,0.086253,0.058903,-0.145302
1.781177,0.136626,-0.094251,-0.145302
1.781192,0.106438,-0.094251,-0.145302
1.781207,0.145302,-0.145302,-0.145302
1.781221,0.156847,-0.145302,-0.196353
1.781236,0.097594,0.058903,-0.145302
1.781250,0.140389,-0.094251,-0.196353
1.781265,0.102991,0.007852,-0.145302
1.781279,0.135299,-0.043199,-0.196353
1.781294,0.099628,-0.043199,-0.145302
1.781308,0.084373,0.007852,-0.094251
1.781322,0.111227,-0.043199,-0.145302
1.781336,0.033829,0.007852,-0.043199
1.781351,0.092316,-0.043199,-0.145302
1.781365,0.057180,-0.043199,-0.094251
1.796708,0.033829,0.007852,-0.043199
1.796730,0.142655,0.007852,-0.298455
1.796746,0.053932,0.007852,-0.094251
1.796761,0.050475,0.007852,-0.094251
1.796776,0.057180,-0.043199,-0.094251
1.796790,0.068359,-0.043199,-0.094251
1.796805,0.033829,0.007852,-0.043199
1.796820,0.038798,0.007852,-0.043199
1.796835,0.072899,0.109954,-0.094251
